question_id,question,option_a,option_b,option_c,option_d,correct_answer,domain,topic,difficulty_level
FS_2151,Which TypeScript option prevents importing a module's type that has both type and value exports without explicit `import type`?,importsNotUsedAsValues: 'error',isolatedModules,esModuleInterop,allowSyntheticDefaultImports,A,Full Stack MERN,TypeScript,51
FS_2152,What does `{ [K in keyof T]: T[K] extends string ? K : never }[keyof T]` compute?,All keys of T,Only the keys of T whose values are strings,A union of all string values in T,All non-string keys of T,B,Full Stack MERN,TypeScript,57
FS_2153,"Which TypeScript feature allows `str.slice(0, -1)` to have a specific return type based on the input literal?",Template literal types,Dependent types,Conditional return types,Branded strings,A,Full Stack MERN,TypeScript,73
FS_2154,"In TypeScript, what does the `override` keyword on a class method enforce?",The method must be public,The method is explicitly overriding a parent class method (TS errors if the parent doesn't have it),The method is abstract,The method cannot call super,B,Full Stack MERN,TypeScript,55
FS_2155,Which TypeScript feature creates a type from all possible paths of a nested object?,Template literal types combined with keyof and recursion,Record types,Index signatures,Mapped types,A,Full Stack MERN,TypeScript,52
FS_2156,What does `Flatten<T>` (a custom type) typically do?,Converts T to a string,Unwraps nested arrays or Promises to their inner type,Merges T with another type,Converts T to readonly,B,Full Stack MERN,TypeScript,67
FS_2157,"In TypeScript, what is `covariance` in the context of function return types?",Return types must be supersets of the declared type,It's safe to return a subtype of the declared return type,Return types must match exactly,Return types can be any type,B,Full Stack MERN,TypeScript,71
FS_2158,Which tsconfig option ensures TypeScript checks files without emitting JS output (useful in CI)?,noEmit: true,declaration: false,emitDeclarationOnly: false,skipLibCheck: true,A,Full Stack MERN,TypeScript,60
FS_2159,What does `Uppercase<T>` in TypeScript do?,Converts a string type to uppercase literal,Makes all array elements uppercase,Marks a type as immutable,Converts number to string,A,Full Stack MERN,TypeScript,54
FS_2160,"In TypeScript, a function typed as `(x: string | number) => void` cannot be assigned to `(x: string) => void` when `strictFunctionTypes` is enabled because:",Parameters are checked covariantly,Parameters are checked contravariantly Ã¢â‚¬â€ a function accepting a wider type is not assignable to one expecting a narrower type,They have different return types,Void is incompatible,B,Full Stack MERN,TypeScript,59
FS_2161,Which TypeScript feature helps type-safely access deeply nested optional properties?,Type assertions,Optional chaining (`?.`) combined with TypeScript's control flow narrowing,Non-null assertion,Type predicates,B,Full Stack MERN,TypeScript,71
FS_2162,What does `tsc --showConfig` display?,TypeScript compilation output,The resolved tsconfig.json after inheritance and defaults are applied,All type errors,Available compiler flags,B,Full Stack MERN,TypeScript,61
FS_2163,Which TypeScript pattern enables a type-safe event emitter with typed event names and payloads?,Using `any` for event data,"A generic EventEmitter class with a type map: `class Emitter<T extends Record<string, unknown>>`",Using string events only,Using namespaces,B,Full Stack MERN,TypeScript,62
FS_2164,What is the TypeScript `@deprecated` JSDoc tag's effect at compile time?,Removes the deprecated API,Issues a compiler warning when the deprecated symbol is used,Converts it to never,Removes type checking,B,Full Stack MERN,TypeScript,62
FS_2165,"In TypeScript, which feature allows `typeof` to be used in type position?",Type aliases,`typeof variableName` in type annotations to infer a variable's type,Class decorators,Mapped types,B,Full Stack MERN,TypeScript,68
FS_2166,"Which TypeScript error occurs when you access `arr[0]` on a tuple typed as `[string, number]` with `noUncheckedIndexedAccess`?",No error,The type is `string | undefined` instead of `string`,A runtime error,The type is `never`,B,Full Stack MERN,TypeScript,54
FS_2167,What does the TypeScript `declare module '*.svg'` syntax in a `.d.ts` file accomplish?,Compiling SVG to JS,Declaring a module type for SVG imports so TypeScript doesn't error on them,Converting SVG to components,Validating SVG structure,B,Full Stack MERN,TypeScript,59
FS_2168,Which TypeScript pattern prevents accidentally passing a plain number where a specific `UserId` type is expected?,Using type aliases for primitives,Branded/opaque types: `type UserId = number & { __brand: 'UserId' }`,Using enums,Using interfaces,B,Full Stack MERN,TypeScript,58
FS_2169,"In TypeScript, `interface Serializable { serialize(): string }` used with `class MyClass implements Serializable` enforces:",MyClass cannot add other methods,MyClass must provide a `serialize(): string` method,serialize must be static,MyClass must extend Serializable,B,Full Stack MERN,TypeScript,69
FS_2170,Which TypeScript utility type creates a union from the values of an object type?,keyof T,T[keyof T],"Record<T, V>","Extract<T, K>",B,Full Stack MERN,TypeScript,74
FS_2171,What does `exactOptionalPropertyTypes: true` in tsconfig enforce?,Optional properties can be undefined only if explicitly typed as `Type | undefined`,All properties are optional,Optional properties must have default values,Optional properties become required,A,Full Stack MERN,TypeScript,63
FS_2172,"In TypeScript, what is the purpose of `unique symbol` type?",Creating a symbol that can be merged,Creating a nominal type from a symbol that is unique to a specific variable,Allowing symbols to be used as any,Making a symbol global,B,Full Stack MERN,TypeScript,52
FS_2173,Which TypeScript compiler option resolves modules the way Node.js does (checking `package.json` exports)?,moduleResolution: 'classic',moduleResolution: 'node16' or 'bundler',module: 'commonjs',paths: {},B,Full Stack MERN,TypeScript,69
FS_2174,What does the `-readonly` modifier in a mapped type do?,Makes a property required,Removes the readonly constraint from all properties,Adds readonly to all properties,Makes a property nullable,B,Full Stack MERN,TypeScript,64
FS_2175,"In TypeScript, which pattern correctly types a React component's props using generics?",function Component(props: any),function Component<T extends object>(props: ComponentProps<T>),interface Props { children: React.ReactNode }; function Component(props: Props),using PropTypes at runtime,C,Full Stack MERN,TypeScript,55
FS_2176,What does `OmitThisParameter<T>` utility type produce in TypeScript?,T without its return type,T's parameter types excluding the `this` parameter,T with all methods removed,T as a constructor,B,Full Stack MERN,TypeScript,60
FS_2177,"Which TypeScript decorator type (stage 3 proposal, TS 5.0+) applies to a class itself?",Method decorator,Field decorator,Class decorator,Accessor decorator,C,Full Stack MERN,TypeScript,74
FS_2178,"In TypeScript, what is `structural typing` (duck typing)?",Types are compatible based on their name,"Types are compatible if they have the same shape/structure, regardless of their name",Types must explicitly declare compatibility,Runtime type checking,B,Full Stack MERN,TypeScript,67
FS_2179,"Which TypeScript option strips all type annotations and emits only JavaScript, without type checking?",tsc --noCheck,"transpileOnly: true (ts-node/swc/esbuild), or `transpileModule` API",tsc --skipTypeCheck,tsc --emit,B,Full Stack MERN,TypeScript,70
FS_2180,What does `type DeepReadonly<T> = { readonly [K in keyof T]: T[K] extends object ? DeepReadonly<T[K]> : T[K] }` accomplish?,Makes T readonly one level deep,Recursively makes all nested properties readonly,Converts T to a string,Creates a copy of T,B,Full Stack MERN,TypeScript,66
FS_2181,"In TypeScript, `as unknown as TargetType` double assertion is used when:",You want to skip type checking entirely,You need to assert to a completely incompatible type (bypassing the safer single assertion),You want to convert to any,You want to add a type annotation,B,Full Stack MERN,TypeScript,67
FS_2182,Which TypeScript feature enables type-safe routing in an Express application?,Generics for route params,"Augmenting the `express.Request` type with typed params/query via generics: `Request<Params, ResBody, ReqBody, Query>`",Using any for request,Record types for routes,B,Full Stack MERN,TypeScript,51
FS_2183,What is `interface merging` in TypeScript practically useful for?,"Splitting interface definitions across files Ã¢â‚¬â€ TypeScript merges them into one at compile time, commonly used for ambient module augmentation",Overriding methods,Creating new types from merged interfaces,Runtime extension of interfaces,A,Full Stack MERN,TypeScript,71
FS_2184,Which TypeScript tsconfig option ensures JSON files can be imported with type safety?,allowJs: true,resolveJsonModule: true,allowSyntheticDefaultImports: true,esModuleInterop: true,B,Full Stack MERN,TypeScript,72
FS_2185,What does `ReadonlyArray<T>` prevent that `T[]` does not?,Reading array elements,"Mutating the array (no push, pop, splice, direct index assignment)",Spreading the array,Mapping over the array,B,Full Stack MERN,TypeScript,65
FS_2186,"In TypeScript, what is the purpose of a `conditional type` like `T extends Promise<infer U> ? U : T`?",Checking if T is a class,"Extracting the resolved type from a Promise, or returning T if not a Promise",Making T optional,Removing null from T,B,Full Stack MERN,TypeScript,67
FS_2187,"In GitHub Actions, what is the difference between a `job` and a `step`?",They are identical,A job is a set of steps running on one runner; a step is an individual task within a job,A step contains multiple jobs,A job runs on multiple runners simultaneously,B,Full Stack MERN,GitHub Actions,61
FS_2188,Which GitHub Actions trigger runs a workflow whenever a PR is opened or updated?,push,pull_request,workflow_dispatch,release,B,Full Stack MERN,GitHub Actions,72
FS_2189,What does `needs: [build]` in a GitHub Actions job definition accomplish?,Shares the same runner as `build`,Makes the job wait for the `build` job to complete successfully before starting,Cancels the job if build fails (same as dependency),Runs both jobs in parallel,B,Full Stack MERN,GitHub Actions,55
FS_2190,Which GitHub Actions context provides the SHA of the commit that triggered the workflow?,env.GITHUB_SHA,github.sha,runner.os,job.status,B,Full Stack MERN,GitHub Actions,54
FS_2191,"How do you pass a secret (e.g., `MONGO_URI`) to a GitHub Actions step?",Hardcode in the YAML file,Use `${{ secrets.MONGO_URI }}` in the env or with section,Store in a .env file in the repo,Use GitHub variables tab,B,Full Stack MERN,GitHub Actions,71
FS_2192,Which GitHub Actions step action caches Node.js dependencies?,actions/setup-node,actions/cache with the npm cache path,actions/node-modules,actions/npm-install,B,Full Stack MERN,GitHub Actions,74
FS_2193,What does `if: github.ref == 'refs/heads/main'` condition on a step accomplish?,Skips the step on any branch,Runs the step only when the workflow is triggered on the `main` branch,Makes the step optional,Forces the step to always run,B,Full Stack MERN,GitHub Actions,59
FS_2194,Which GitHub Actions feature allows reusing a workflow defined in another file?,Composite actions,Workflow reuse via `uses: org/repo/.github/workflows/workflow.yml@main`,Matrix builds,Environment variables,B,Full Stack MERN,GitHub Actions,66
FS_2195,What is the purpose of a `matrix` strategy in GitHub Actions?,Running jobs sequentially,"Running the same job with multiple combinations of variables (e.g., different Node versions)",Defining environment variables,Caching build artifacts,B,Full Stack MERN,GitHub Actions,62
FS_2196,"In GitHub Actions, what does `continue-on-error: true` on a step do?",Marks the job as failed if the step fails,Allows the workflow to continue even if this step fails,Retries the step on failure,Skips subsequent steps,B,Full Stack MERN,GitHub Actions,68
FS_2197,Which GitHub Actions artifact action stores files between jobs?,actions/upload-artifact and actions/download-artifact,actions/cache,actions/checkout,actions/store,A,Full Stack MERN,GitHub Actions,72
FS_2198,What does the `GITHUB_TOKEN` automatically provided in GitHub Actions allow?,Full admin access to the repo,Authenticated API calls to GitHub on behalf of the workflow with scoped permissions,Access to all organization secrets,SSH access to the runner,B,Full Stack MERN,GitHub Actions,53
FS_2199,"Which GitHub Actions trigger runs a workflow on a schedule (e.g., nightly builds)?",schedule with a cron expression,timer,cron,interval,A,Full Stack MERN,GitHub Actions,65
FS_2200,What does `runs-on: ubuntu-latest` in a GitHub Actions job define?,The Docker image for the step,The operating system of the runner for that job,The Node.js version,The deployment environment,B,Full Stack MERN,GitHub Actions,68
FS_2201,How do you set an environment variable for all steps in a job in GitHub Actions?,In each step's `with` section,At the job level using the `env` key,In the runner configuration,In a `.env` file,B,Full Stack MERN,GitHub Actions,62
FS_2202,"Which GitHub Actions feature groups multiple steps into a reusable, shareable action?",Reusable workflows,Composite actions (action.yml with `using: composite` and multiple run steps),Matrix strategy,Environment secrets,B,Full Stack MERN,GitHub Actions,63
FS_2203,What does `actions/checkout@v3` do at the start of a GitHub Actions workflow?,Installs Node.js,Checks out the repository code onto the runner,Caches dependencies,Sets up Docker,B,Full Stack MERN,GitHub Actions,51
FS_2204,"In GitHub Actions, how do you prevent a workflow from running when only markdown files are changed?",Adding ignore patterns to paths-ignore under the trigger,Deleting the workflow file,Using `if: false`,Setting `skip: true`,A,Full Stack MERN,GitHub Actions,54
FS_2205,Which GitHub Actions job level key defines the deployment environment and enables environment protection rules?,environment: production,deploy-to: production,target: production,stage: production,A,Full Stack MERN,GitHub Actions,58
FS_2206,What does `workflow_dispatch` trigger enable?,Automatic trigger on push,Manually triggering a workflow from the GitHub UI or API,Triggering on PR merge only,Scheduled trigger,B,Full Stack MERN,GitHub Actions,69
FS_2207,"In GitHub Actions, how do you output a value from one step and use it in another step in the same job?",Use global environment variables only,"Use `echo ""name=value"" >> $GITHUB_OUTPUT` and reference with `steps.<step_id>.outputs.name`",Pass via artifacts,Use a database,B,Full Stack MERN,GitHub Actions,71
FS_2208,Which GitHub Actions feature enables restricting deployments to specific branches using environment configuration?,Branch filters on jobs,Environment protection rules with branch restrictions,if conditions on steps,Required status checks,B,Full Stack MERN,GitHub Actions,71
FS_2209,What does `concurrency: group: ${{ github.ref }}` in a GitHub Actions workflow accomplish?,Runs all concurrent jobs,Cancels in-progress runs for the same branch when a new run starts (by grouping per branch),Groups jobs into a matrix,Sets concurrency limit to 1 globally,B,Full Stack MERN,GitHub Actions,55
FS_2210,"In a MERN CI pipeline, what is the correct order of steps?",Deploy Ã¢â€ â€™ Test Ã¢â€ â€™ Build Ã¢â€ â€™ Lint,Checkout Ã¢â€ â€™ Install deps Ã¢â€ â€™ Lint Ã¢â€ â€™ Test Ã¢â€ â€™ Build Ã¢â€ â€™ Deploy,Test Ã¢â€ â€™ Lint Ã¢â€ â€™ Checkout Ã¢â€ â€™ Build Ã¢â€ â€™ Deploy,Build Ã¢â€ â€™ Checkout Ã¢â€ â€™ Lint Ã¢â€ â€™ Test Ã¢â€ â€™ Deploy,B,Full Stack MERN,GitHub Actions,61
FS_2211,Which GitHub Actions feature allows calling another workflow from within a workflow?,Composite actions,Reusable workflows called with `uses` at the job level,Matrix strategy,Step references,B,Full Stack MERN,GitHub Actions,75
FS_2212,What does `fail-fast: false` in a matrix strategy do?,Stops all matrix jobs if one fails,Allows remaining matrix jobs to continue even if one job fails,Forces sequential execution,Enables retry on failure,B,Full Stack MERN,GitHub Actions,74
FS_2213,How do you build and push a Docker image as part of a GitHub Actions MERN deployment?,Use actions/docker-push,Use `docker/build-push-action@v5` with credentials from secrets,Manually run docker commands without an action,Use the runner's pre-installed docker GUI,B,Full Stack MERN,GitHub Actions,74
FS_2214,Which GitHub Actions expression syntax is used for conditional execution: run step only if the previous step failed?,if: steps.<id>.outcome == 'failure',if: failure(),if: !success(),Both A and B are correct,D,Full Stack MERN,GitHub Actions,67
FS_2215,What is the purpose of `actions/setup-node` action in a MERN CI pipeline?,Installing MongoDB,Setting up a specific version of Node.js and npm on the runner,Creating the package.json,Caching node_modules,B,Full Stack MERN,GitHub Actions,67
FS_2216,"In GitHub Actions, which permissions block grants write access to PR comments?",permissions: contents: write,permissions: pull-requests: write,permissions: issues: write,permissions: discussions: write,B,Full Stack MERN,GitHub Actions,52
FS_2217,What does the `timeout-minutes` key on a job or step do?,Sets the maximum number of retry attempts,Cancels the job/step if it exceeds the specified minutes,Sets the minimum time to run,Schedules the job for later,B,Full Stack MERN,GitHub Actions,74
FS_2218,Which approach in GitHub Actions securely passes a `MONGO_URI` to integration tests without exposing it in logs?,Print it with `echo $MONGO_URI`,Store as a repository secret and reference with `${{ secrets.MONGO_URI }}` in the env block,Commit the URI to a config file,Use a public environment variable,B,Full Stack MERN,GitHub Actions,51
FS_2219,What is the purpose of a `service container` in GitHub Actions?,Deploying the app,Running dependent services (like MongoDB or Redis) alongside test jobs,Storing artifacts,Caching node_modules,B,Full Stack MERN,GitHub Actions,54
FS_2220,"In a GitHub Actions service container for MongoDB, what does `options: --health-cmd` configure?",The startup command,Health check command to determine when the service is ready before tests start,The replica set configuration,The authentication credentials,B,Full Stack MERN,GitHub Actions,59
FS_2221,Which GitHub Actions trigger fires when a release is published?,push,release: types: [published],workflow_run,deploy,B,Full Stack MERN,GitHub Actions,52
FS_2222,What does `cache-dependency-path: package-lock.json` in `actions/setup-node` configure?,The path to install node_modules,The file used to compute the cache key (invalidates cache when lock file changes),Where to store the cache,The path to the npm config,B,Full Stack MERN,GitHub Actions,53
FS_2223,"In GitHub Actions, what is a `self-hosted runner`?",A GitHub-managed runner on Ubuntu,A machine you configure and register to run GitHub Actions workflows,A Docker container in GitHub's cloud,A virtual machine in GitHub Codespaces,B,Full Stack MERN,GitHub Actions,56
FS_2224,Which GitHub Actions context provides information about the event that triggered the workflow?,env.EVENT,github.event,runner.event,steps.event,B,Full Stack MERN,GitHub Actions,63
FS_2225,What does `with: node-version-file: '.nvmrc'` in `actions/setup-node` do?,Installs NVM,Reads the Node.js version from the `.nvmrc` file in the repository,Sets the default Node version,Installs the latest LTS,B,Full Stack MERN,GitHub Actions,65
FS_2226,Which GitHub Actions trigger enables a workflow to run when another specific workflow completes?,schedule,workflow_run,repository_dispatch,push,B,Full Stack MERN,GitHub Actions,61
FS_2227,"In GitHub Actions, how do you access the branch name that triggered the workflow?",env.BRANCH,github.ref_name or github.head_ref (for PRs),runner.branch,job.branch,B,Full Stack MERN,GitHub Actions,60
FS_2228,What does `permissions: {}` at the workflow level in GitHub Actions accomplish?,Gives all permissions,Grants no permissions Ã¢â‚¬â€ removes all default permissions from GITHUB_TOKEN,Sets read-only permissions,Inherits organization permissions,B,Full Stack MERN,GitHub Actions,53
FS_2229,"In a MERN deployment GitHub Actions workflow, which strategy enables zero-downtime rolling updates on ECS or Kubernetes?",Rebuild and redeploy all containers,Use a rolling deployment action that updates containers incrementally,Hard restart the service,Use a canary release with blue/green deployment,D,Full Stack MERN,GitHub Actions,70
FS_2230,What does `uses: actions/cache@v3` with a `key` and `restore-keys` define?,A fallback deployment strategy,Primary cache key to check/save and ordered fallback keys to restore from if the primary misses,An artifact upload path,A Docker layer cache,B,Full Stack MERN,GitHub Actions,59
FS_2231,Which GitHub Actions expression filters PR events to only run a job on PRs targeting the `main` branch?,if: github.base_ref == 'main',if: github.ref == 'main',if: github.head_ref == 'main',if: github.target == 'main',A,Full Stack MERN,GitHub Actions,75
FS_2232,What does `strategy: max-parallel: 2` in a matrix strategy limit?,Total number of jobs,Number of matrix jobs running concurrently,Total workflow runtime,Steps per job,B,Full Stack MERN,GitHub Actions,60
FS_2233,"In GitHub Actions, which YAML syntax correctly defines a reusable input for a workflow_dispatch trigger?","inputs: name: { required: true, type: string }",params: name: required,env: INPUT_NAME: true,trigger-input: name,A,Full Stack MERN,GitHub Actions,71
FS_2234,What does `GITHUB_STEP_SUMMARY` file allow in GitHub Actions?,Storing step outputs,Writing Markdown content that appears in the workflow summary page on GitHub,Setting environment variables,Logging to the runner,B,Full Stack MERN,GitHub Actions,73
FS_2235,"Which GitHub Actions approach runs lint, test, and security scan jobs in parallel to minimize CI time?",Sequential jobs using `needs`,Independent jobs without `needs` dependency (they run concurrently by default),Using a matrix for all three,Using a single job with all steps,B,Full Stack MERN,GitHub Actions,75
FS_2236,What is the purpose of `actions/github-script` action?,Running shell commands,Executing JavaScript that uses the GitHub API via the `@octokit/rest` client within a workflow step,Building Docker images,Deploying to GitHub Pages,B,Full Stack MERN,GitHub Actions,74
FS_2237,"In Redis, which data structure is best suited for implementing a leaderboard sorted by score?",String,Hash,Sorted Set (ZSET),List,C,Full Stack MERN,Caching and Performance Optimization,73
FS_2238,What does the Redis `SETEX key seconds value` command do?,Sets a key without expiry,Sets a key with a time-to-live in seconds,Gets and sets a key atomically,Extends an existing key's TTL,B,Full Stack MERN,Caching and Performance Optimization,62
FS_2239,Which Redis command atomically increments a counter and is safe for high-concurrency usage?,GET + SET,INCR,MULTI/EXEC with SET,INCRBY 0,B,Full Stack MERN,Caching and Performance Optimization,58
FS_2240,What is a cache `stampede` (or dogpile effect) and how is it mitigated?,Cache miss rate is high; fixed by larger TTL,Multiple requests simultaneously find an expired cache entry and all query the DB; mitigated using mutex locks or probabilistic early expiration,Cache eviction is too frequent; fixed by Redis Cluster,Cache is too large; fixed by reducing keys,B,Full Stack MERN,Caching and Performance Optimization,71
FS_2241,Which Redis eviction policy is best for a caching use case where the most recently used items should be retained?,noeviction,allkeys-lru,volatile-ttl,allkeys-random,B,Full Stack MERN,Caching and Performance Optimization,71
FS_2242,What does a `cache-aside` (lazy loading) pattern mean in application caching?,Pre-populating the cache on startup,"The application checks the cache first; on miss, fetches from DB and writes to cache",The DB writes to the cache directly,Caching only on writes,B,Full Stack MERN,Caching and Performance Optimization,71
FS_2243,Which Redis command is used to delete all keys in the current database?,DEL *,FLUSHDB,RESET,CLEAR,B,Full Stack MERN,Caching and Performance Optimization,67
FS_2244,What is the difference between `write-through` and `write-behind` caching strategies?,They are identical,Write-through updates cache and DB synchronously; write-behind updates cache immediately and DB asynchronously,Write-through is only for reads; write-behind for writes,Write-behind is synchronous; write-through is async,B,Full Stack MERN,Caching and Performance Optimization,72
FS_2245,"In MongoDB, which aggregation stage is used to filter documents before grouping?",$group,$match,$project,$sort,B,Full Stack MERN,Caching and Performance Optimization,55
FS_2246,Which MongoDB aggregation operator calculates the average of a numeric field across grouped documents?,$sum,$avg,$count,$mean,B,Full Stack MERN,Caching and Performance Optimization,74
FS_2247,What is the purpose of adding an index to a MongoDB field used in `$match` of an aggregation pipeline?,Enabling text search,"Allowing the database to skip full collection scans, improving aggregation performance",Enforcing uniqueness,Enabling sharding,B,Full Stack MERN,Caching and Performance Optimization,58
FS_2248,Which Redis Pub/Sub limitation makes it unsuitable for reliable message delivery?,It's too slow,Messages are not persisted; subscribers that are offline miss messages,It doesn't support JSON,It only supports one subscriber,B,Full Stack MERN,Caching and Performance Optimization,68
FS_2249,What does `MULTI / EXEC` in Redis provide?,Pipelining without atomicity,Atomic execution of a block of Redis commands as a transaction,Conditional execution (compare-and-swap),Batch read operations,B,Full Stack MERN,Caching and Performance Optimization,61
FS_2250,"In a multi-tier caching architecture, which tier is typically the fastest?",Database query cache,"Application-level in-memory cache (L1 Ã¢â‚¬â€ e.g., Node.js process memory)",Redis (L2 Ã¢â‚¬â€ remote in-memory),CDN (L3),B,Full Stack MERN,Caching and Performance Optimization,72
FS_2251,"Which Redis data structure efficiently stores a fixed set of members and is used for set intersection (e.g., mutual friends)?",List,Hash,Set,Sorted Set,C,Full Stack MERN,Caching and Performance Optimization,60
FS_2252,What is a `race condition` in a Node.js high-concurrency scenario with Redis?,Node.js crashing under load,"Two concurrent operations reading stale state and both attempting to write, leading to inconsistent results",A slow Redis query,A network timeout,B,Full Stack MERN,Caching and Performance Optimization,65
FS_2253,Which Redis pattern implements a distributed lock to prevent race conditions across multiple Node.js instances?,Pub/Sub,Redlock algorithm (SET key value NX PX milliseconds),MULTI/EXEC,Cluster sharding,B,Full Stack MERN,Caching and Performance Optimization,56
FS_2254,What does `SET key value NX PX 5000` in Redis accomplish?,Sets key unconditionally with 5 second TTL,"Sets key only if it does NOT exist, with a 5000ms TTL Ã¢â‚¬â€ used for distributed locks",Extends the TTL of an existing key,Gets the key or sets it if missing,B,Full Stack MERN,Caching and Performance Optimization,69
FS_2255,"In MongoDB aggregation, why should `$match` appear as early as possible in the pipeline?",To simplify the pipeline,To reduce the number of documents processed by subsequent stages,To enable the use of `$lookup`,To apply indexes only at the end,B,Full Stack MERN,Caching and Performance Optimization,67
FS_2256,Which Express.js middleware or library is commonly used for HTTP response caching?,node-cache,apicache or express-cache-controller,redis-cache,memory-cache-express,B,Full Stack MERN,Caching and Performance Optimization,73
FS_2257,What does the `$facet` aggregation stage in MongoDB allow?,Joining two collections,Running multiple aggregation sub-pipelines within a single stage and returning combined results,Projecting specific fields,Sorting results,B,Full Stack MERN,Caching and Performance Optimization,60
FS_2258,Which Redis command efficiently retrieves multiple keys in a single network round trip?,Multiple GET commands,MGET key1 key2 ...,SCAN + GET,KEYS + GET,B,Full Stack MERN,Caching and Performance Optimization,55
FS_2259,What is the purpose of `Redis Streams` compared to Pub/Sub?,They are identical,Streams persist messages and support consumer groups with reliable delivery (at-least-once),Streams are faster,Streams only support JSON,B,Full Stack MERN,Caching and Performance Optimization,66
FS_2260,"In MongoDB, what is the impact of using `allowDiskUse: true` in aggregation?",Prevents the aggregation from running,Allows the aggregation to use disk when working set exceeds the 100MB in-memory limit,Disables indexes for the aggregation,Forces the aggregation to run on the primary,B,Full Stack MERN,Caching and Performance Optimization,62
FS_2261,Which pattern avoids cache inconsistency when a database record is updated?,Ignoring the cache,Cache invalidation: delete or update the corresponding cache entry when the DB record changes,Using longer TTLs,Disabling the cache on writes,B,Full Stack MERN,Caching and Performance Optimization,71
FS_2262,What does `HGETALL` in Redis return?,All keys in the database,All fields and values of a hash stored at a key,The TTL of all keys,A list of all hashes,B,Full Stack MERN,Caching and Performance Optimization,74
FS_2263,"In a Node.js application, what is the risk of caching data in the process heap (L1 cache) across multiple instances?",Higher memory usage,"Each instance maintains a separate cache, causing inconsistency between instances",Slower cache reads,Increased network traffic,B,Full Stack MERN,Caching and Performance Optimization,55
FS_2264,Which MongoDB aggregation stage limits the number of documents passed to the next stage?,$skip,$limit,$sample,$count,B,Full Stack MERN,Caching and Performance Optimization,71
FS_2265,What is `Redis Cluster` and what problem does it solve?,A single Redis instance with more memory,"Horizontal sharding across multiple nodes, distributing key space and allowing scaling beyond a single node",High availability with replication only,A Redis management UI,B,Full Stack MERN,Caching and Performance Optimization,51
FS_2266,"In a high-concurrency scenario, how does `WATCH` in Redis help?",It monitors Redis performance,"It enables optimistic locking: if a watched key changes before EXEC, the transaction is aborted",It watches for security threats,It monitors memory usage,B,Full Stack MERN,Caching and Performance Optimization,52
FS_2267,Which approach reduces aggregation query time in MongoDB for time-series data?,Removing all indexes,"Pre-aggregating and storing summary data (e.g., hourly totals) via scheduled jobs",Using `$unwind` extensively,Querying without a pipeline,B,Full Stack MERN,Caching and Performance Optimization,55
FS_2268,What does `EXPIRE key seconds` do in Redis?,Deletes the key immediately,Sets the remaining TTL of an existing key in seconds,Resets the TTL to 0,Makes the key permanent,B,Full Stack MERN,Caching and Performance Optimization,73
FS_2269,"In MongoDB, which index type should be used for full-text search across multiple string fields?",Compound index,Text index (`db.collection.createIndex({ field: 'text' })`),Sparse index,Geospatial index,B,Full Stack MERN,Caching and Performance Optimization,69
FS_2270,What is the purpose of the `$bucket` aggregation stage in MongoDB?,Filtering documents,Categorizing documents into ranges (buckets) based on a field value,Joining collections,Sorting results,B,Full Stack MERN,Caching and Performance Optimization,65
FS_2271,Which Redis data structure is best for implementing a job queue where tasks are processed in FIFO order?,Sorted Set,List with LPUSH/BRPOP,Set,Hash,B,Full Stack MERN,Caching and Performance Optimization,51
FS_2272,What is `cache warming` and when is it applied?,Clearing the cache after deployment,"Pre-populating the cache before traffic arrives (e.g., after a deployment) to avoid cold-start misses",Increasing cache TTL,Monitoring cache hit rates,B,Full Stack MERN,Caching and Performance Optimization,61
FS_2273,"In MongoDB, what does the `$lookup` aggregation stage perform?",Filtering documents,A left outer join between two collections,Grouping documents,Sorting documents,B,Full Stack MERN,Caching and Performance Optimization,68
FS_2274,What is a `hot key` problem in Redis and how is it mitigated?,A key with an expired TTL; refreshed automatically,"A single key receiving disproportionately high traffic; mitigated by local caching, read replicas, or key sharding",A key stored in the wrong slot; fixed by Cluster,A key too large in size; fixed by compression,B,Full Stack MERN,Caching and Performance Optimization,53
FS_2275,Which Node.js cluster module feature maximizes CPU utilization for a CPU-intensive Express app?,Single process with event loop,Forking worker processes equal to the number of CPU cores using `cluster.fork()`,Using `setImmediate` for CPU tasks,Using async/await exclusively,B,Full Stack MERN,Caching and Performance Optimization,59
FS_2276,What does `ZADD leaderboard NX 100 'user1'` in Redis do?,Adds user1 with score 100 even if they exist,Adds user1 with score 100 only if they don't already exist in the sorted set,Updates user1's score to 100,Removes user1 from the leaderboard,B,Full Stack MERN,Caching and Performance Optimization,74
FS_2277,"In MongoDB, which aggregation operator deconstructs an array field into separate documents?",$group,$unwind,$split,$flatten,B,Full Stack MERN,Caching and Performance Optimization,54
FS_2278,What is the purpose of `stale-while-revalidate` HTTP caching directive?,Blocking all stale responses,Serving a stale cached response while asynchronously refreshing it in the background,Preventing caching of responses,Setting the max-age to 0,B,Full Stack MERN,Caching and Performance Optimization,74
FS_2279,Which Redis command checks if a key exists without fetching its value?,GET key == null,EXISTS key,TTL key,TYPE key,B,Full Stack MERN,Caching and Performance Optimization,63
FS_2280,"In a MERN app, what is the best strategy to cache a user's profile data that is frequently read but rarely updated?",No caching,Cache with a moderate TTL in Redis; invalidate on profile update,Permanent cache with no TTL,Cache only in browser localStorage,B,Full Stack MERN,Caching and Performance Optimization,59
