question_id,question,option_a,option_b,option_c,option_d,correct_answer,domain,topic,difficulty_level
AP_1411,Statement: All cups are mugs. No mug is a plate. Conclusion: No cup is a plate.,Follows,Does not follow,Cannot determine,Partially follows,A,Aptitude,Logical Reasoning,23
AP_1412,Statement: All engineers earn well. Amir earns well. Conclusion: Amir is an engineer.,Follows,Does not follow,Partially,Cannot say,B,Aptitude,Logical Reasoning,18
AP_1413,Statement: No glass is plastic. All plastics are synthetic. Conclusion I: No glass is synthetic. Conclusion II: Some synthetic things are not glass.,Only I follows,Only II follows,Both follow,Neither follows,B,Aptitude,Logical Reasoning,13
AP_1414,Statement: Some boys play cricket. All cricket players are athletes. Conclusion I: All boys are athletes. Conclusion II: Some boys are athletes.,Only I follows,Only II follows,Both follow,Neither follows,B,Aptitude,Logical Reasoning,17
AP_1415,Statement: No cloud is solid. All solids have mass. Conclusion: No cloud has mass.,Follows,Does not follow,Partially follows,Contradicts,B,Aptitude,Logical Reasoning,22
AP_1416,Statement: All windows are doors. All doors are entrances. Conclusion: All windows are entrances.,Follows,Does not follow,Cannot determine,Partially,A,Aptitude,Logical Reasoning,11
AP_1417,Cause: Heavy rainfall. Effect: Roads flooded. This relationship is:,Cause â†’ Effect,Effect â†’ Cause,Coincidence,Independent events,A,Aptitude,Logical Reasoning,24
AP_1418,Statement I: Many students failed the exam. Statement II: The exam was very tough. Which is cause and which is effect?,"I is effect, II is cause","I is cause, II is effect",Both are effects of a third cause,Independent,A,Aptitude,Logical Reasoning,25
AP_1419,Statement I: Prices of vegetables rose sharply. Statement II: There was a severe drought in the region. Cause and effect?,II caused I,I caused II,Independent,Both caused by a third event,A,Aptitude,Logical Reasoning,22
AP_1420,I: The river overflowed its banks. II: Heavy rains for several days. Which is cause?,Statement I,Statement II,Both are effects,Neither,B,Aptitude,Logical Reasoning,16
AP_1421,I: Company posted record losses. II: Company laid off 500 employees. Relationship:,I caused II,II caused I,Both are independent,Both are effects of a third cause,A,Aptitude,Logical Reasoning,22
AP_1422,I: The patient died. II: The medicine was given incorrectly. Cause-effect:,II is the cause,I is the cause,Independent,Both are causes,A,Aptitude,Logical Reasoning,22
AP_1423,I: Electricity tariffs increased. II: People started conserving electricity. Relationship:,I caused II,II caused I,Coincidence,Independent,A,Aptitude,Logical Reasoning,23
AP_1424,I: There was a huge traffic jam. II: There was an accident on the highway. Which is cause?,I,II,Both are effects,Cannot determine,B,Aptitude,Logical Reasoning,19
AP_1425,I: The school declared a holiday. II: A severe storm was predicted. Cause:,I,II,Neither,Both,B,Aptitude,Logical Reasoning,22
AP_1426,I: Crop production fell by 30%. II: Farmers used less fertilizer this year. Which explains the other?,II explains I,I explains II,Independent,Cannot say,A,Aptitude,Logical Reasoning,13
AP_1427,I: Share prices fell drastically. II: A major bank collapsed. Which is cause?,I,II,Both are effects,Independent,B,Aptitude,Logical Reasoning,24
AP_1428,I: The city faced power cuts. II: Coal shortage at the power plant. Relationship:,II caused I,I caused II,Independent,Both are causes,A,Aptitude,Logical Reasoning,17
AP_1429,I: Rates of burglary increased. II: Unemployment rose significantly. Relationship:,II is a probable cause of I,I is the cause of II,Independent,Coincidence,A,Aptitude,Logical Reasoning,23
AP_1430,I: Floods displaced thousands. II: Dams were opened to release excess water. Cause:,I,II,Both independent,Cannot determine,B,Aptitude,Logical Reasoning,16
AP_1431,I: The government imposed a curfew. II: Violent riots broke out in the city. Cause:,I,II,Both are effects,Independent,B,Aptitude,Logical Reasoning,18
AP_1432,I: Pollution levels in the river rose. II: Factories dumped waste into the river. Relationship:,II caused I,I caused II,Independent,Coincidence,A,Aptitude,Logical Reasoning,13
AP_1433,I: The athlete won the gold medal. II: The athlete trained for 5 years. Which is cause?,I,II,Both are effects,Cannot determine,B,Aptitude,Logical Reasoning,13
AP_1434,I: Production of wheat doubled. II: Government subsidized wheat farming. Cause:,I,II,Neither,Both,B,Aptitude,Logical Reasoning,14
AP_1435,I: The tree fell on the road. II: A strong cyclone hit the town. Cause:,I,II,Both are effects,Independent,B,Aptitude,Logical Reasoning,13
AP_1436,I: The student scored low. II: The student did not study at all. Cause:,I,II,Both independent,Coincidence,B,Aptitude,Logical Reasoning,19
AP_1437,I: Sales of cold drinks increased. II: Summer temperatures were at a record high. Cause:,I,II,Independent,Neither,B,Aptitude,Logical Reasoning,21
AP_1438,I: Air quality deteriorated. II: Number of vehicles doubled in the city. Cause:,I,II,Both effects,Independent,B,Aptitude,Logical Reasoning,14
AP_1439,I: A child cried loudly. II: A child fell and was injured. Cause:,I,II,Both independent,Cannot say,B,Aptitude,Logical Reasoning,16
AP_1440,I: The dog barked fiercely. II: A stranger approached the gate. Cause:,I,II,Both causes,Cannot say,B,Aptitude,Logical Reasoning,18
AP_1441,I: The road was slippery. II: It had rained continuously. Cause:,I,II,Independent,Neither,B,Aptitude,Logical Reasoning,21
AP_1442,I: The film was declared a blockbuster. II: Millions watched the film in the first week. Relationship:,II caused I,I caused II,Both are effects of good reviews,Cannot determine,A,Aptitude,Logical Reasoning,23
AP_1443,I: The mobile phone industry grew rapidly. II: Smartphones became affordable. Cause:,I,II,Both independent,Cannot say,B,Aptitude,Logical Reasoning,18
AP_1444,I: The bridge collapsed. II: The bridge had not been maintained for years. Cause:,I,II,Both,Cannot determine,B,Aptitude,Logical Reasoning,25
AP_1445,I: Students protested. II: Fee hike was announced. Cause:,I,II,Both are effects,Independent,B,Aptitude,Logical Reasoning,15
AP_1446,I: Exports rose by 20%. II: The currency was devalued. Cause:,I,II,Both independent,Neither,B,Aptitude,Logical Reasoning,15
AP_1447,I: Many people fell ill. II: Contaminated water was supplied to the area. Cause:,I,II,Both independent,Cannot say,B,Aptitude,Logical Reasoning,16
AP_1448,I: The building shook. II: An earthquake of magnitude 6 struck. Cause:,I,II,Both are effects,Independent,B,Aptitude,Logical Reasoning,20
AP_1449,I: Inflation rose sharply. II: Government printed excess currency. Cause:,I,II,Both independent,Coincidence,B,Aptitude,Logical Reasoning,17
AP_1450,Cause and effect reasoning requires:,Assuming correlation always implies causation,Identifying a logical and probable link between two events where one leads to the other,Ignoring time sequence,Using Venn diagrams,B,Aptitude,Logical Reasoning,23
AP_1451,"If logâ‚‚(x) = 5, what is the value of x?",25,32,16,10,B,Aptitude,Quantitative Aptitude,39
AP_1452,What is the value of logâ‚â‚€(1000)?,1,3,2,4,B,Aptitude,Quantitative Aptitude,32
AP_1453,log(ab) is equal to which of the following?,log a Ã— log b,log a / log b,log a + log b,log a âˆ’ log b,C,Aptitude,Quantitative Aptitude,45
AP_1454,"If logâ‚ƒ(81) = x, what is x?",2,5,3,4,D,Aptitude,Quantitative Aptitude,31
AP_1455,What is logâ‚…(1)?,1,FALSE,âˆ’1,5,B,Aptitude,Quantitative Aptitude,32
AP_1456,The value of logâ‚‚(64) is:,8,4,6,5,C,Aptitude,Quantitative Aptitude,30
AP_1457,"If log(x) + log(y) = log(z), then z equals:",xy,x âˆ’ y,x + y,x/y,A,Aptitude,Quantitative Aptitude,46
AP_1458,What is logâ‚â‚€(0.001)?,âˆ’3,2,âˆ’2,3,A,Aptitude,Quantitative Aptitude,43
AP_1459,log(a/b) equals:,log a Ã— log b,log a / log b,log a + log b,log a âˆ’ log b,D,Aptitude,Quantitative Aptitude,48
AP_1460,"If logâ‚(x) = n, then x equals:",aâ¿â»Â¹,n Ã— a,na,aâ¿,D,Aptitude,Quantitative Aptitude,37
AP_1461,What is the value of logâ‚„(256)?,4,5,6,3,A,Aptitude,Quantitative Aptitude,31
AP_1462,log(xâ¿) is equal to:,log n Ã— log x,log xâ¿,n Ã— log x,log x + n,C,Aptitude,Quantitative Aptitude,26
AP_1463,"If logâ‚‚(32) = x, then x is:",5,6,4,3,A,Aptitude,Quantitative Aptitude,29
AP_1464,logâ‚â‚€(10â·) equals:,7,0.7,70,17,A,Aptitude,Quantitative Aptitude,44
AP_1465,Which property states log_b(1) = 0?,Product rule,Identity property,Quotient rule,Power rule,B,Aptitude,Quantitative Aptitude,37
AP_1466,"If logâ‚ƒ(x) = 4, what is x?",27,12,81,64,C,Aptitude,Quantitative Aptitude,40
AP_1467,What is the change-of-base formula for logâ‚(b)?,log(b)/log(a),log(a)Ã—log(b),log(a+b),log(a)/log(b),A,Aptitude,Quantitative Aptitude,28
AP_1468,logâ‚‚(8) + logâ‚‚(4) equals:,6,4,7,5,D,Aptitude,Quantitative Aptitude,48
AP_1469,"If log(x) = 2 and log(y) = 3, then log(xÂ²y) is:",5,6,7,8,C,Aptitude,Quantitative Aptitude,45
AP_1470,What is the value of logâ‚…(125)?,4,2,3,5,C,Aptitude,Quantitative Aptitude,33
AP_1471,logâ‚â‚€(100) Ã— logâ‚â‚€(10) equals:,1,2,4,3,B,Aptitude,Quantitative Aptitude,36
AP_1472,"If logâ‚‚(x) = âˆ’3, what is x?",46026,âˆ’6,08-01-2026 00:00,âˆ’8,C,Aptitude,Quantitative Aptitude,41
AP_1473,The natural logarithm uses base:,2,Ï€,e,10,C,Aptitude,Quantitative Aptitude,34
AP_1474,logâ‚‡(49) equals:,7,2,3,1,B,Aptitude,Quantitative Aptitude,28
AP_1475,"If log(2) â‰ˆ 0.301, what is log(8)?",1.204,0.602,0.903,2.408,C,Aptitude,Quantitative Aptitude,30
AP_1476,logâ‚â‚€(10â»Â²) equals:,0.01,âˆ’20,2,âˆ’2,D,Aptitude,Quantitative Aptitude,45
AP_1477,Which expression equals log(m) âˆ’ log(n)?,log(mÃ—n),log(m+n),log(mn),log(m/n),D,Aptitude,Quantitative Aptitude,39
AP_1478,"If logâ‚(a) = x, then x always equals:",0,1,a,2,B,Aptitude,Quantitative Aptitude,40
AP_1479,logâ‚â‚€(2) + logâ‚â‚€(5) equals:,1,0.7,2,FALSE,A,Aptitude,Quantitative Aptitude,31
AP_1480,"If log(3) â‰ˆ 0.477, then log(9) â‰ˆ?",0.477,1.431,0.954,0.699,C,Aptitude,Quantitative Aptitude,29
AP_1481,logâ‚‚(1/16) equals:,âˆ’4,4,2,âˆ’2,A,Aptitude,Quantitative Aptitude,33
AP_1482,logâ‚(aÂ²) simplifies to:,a,2,aÂ²,2a,B,Aptitude,Quantitative Aptitude,44
AP_1483,"If logâ‚…(x) = 0, what is x?",5,FALSE,âˆ’1,1,D,Aptitude,Quantitative Aptitude,30
AP_1484,logâ‚ƒ(27) âˆ’ logâ‚ƒ(9) equals:,0,1,2,3,B,Aptitude,Quantitative Aptitude,38
AP_1485,What is logâ‚â‚€(âˆš10)?,1,0.5,0.25,5,B,Aptitude,Quantitative Aptitude,41
AP_1486,"If log(xÂ²) = 4, then x equals:",16,100,10,2,B,Aptitude,Quantitative Aptitude,26
AP_1487,What is (2Â³)Â² equal to?,32,16,64,12,C,Aptitude,Quantitative Aptitude,38
AP_1488,Simplify âˆš(49).,5,7,8,6,B,Aptitude,Quantitative Aptitude,47
AP_1489,What is 5â° equal to?,0,5,1,25,C,Aptitude,Quantitative Aptitude,36
AP_1490,Which of the following is a surd?,âˆš16,âˆš9,âˆš7,âˆš4,C,Aptitude,Quantitative Aptitude,46
AP_1491,Simplify 3Â² Ã— 3Â³.,81,243,3â¶,27,B,Aptitude,Quantitative Aptitude,33
AP_1492,What is 4^(1/2)?,3,4,16,2,D,Aptitude,Quantitative Aptitude,50
AP_1493,Simplify (aÂ²)Â³ / aâ´.,a,aÂ²,aâ´,aÂ³,B,Aptitude,Quantitative Aptitude,33
AP_1494,âˆš(3) Ã— âˆš(27) equals:,6,9,3âˆš3,âˆš81,B,Aptitude,Quantitative Aptitude,49
AP_1495,What is 8^(2/3)?,4,2,16,8,A,Aptitude,Quantitative Aptitude,39
AP_1496,Simplify 2â´ / 2Â².,2,4,16,8,B,Aptitude,Quantitative Aptitude,38
AP_1497,Which law of indices states aáµ Ã— aâ¿ = aáµâºâ¿?,Zero law,Product law,Quotient law,Power law,B,Aptitude,Quantitative Aptitude,28
AP_1498,Rationalize the denominator of 1/âˆš5.,46027,âˆš5/5,âˆš5/25,5/âˆš5,B,Aptitude,Quantitative Aptitude,29
AP_1499,What is (âˆ’2)â´?,âˆ’8,âˆ’16,8,16,D,Aptitude,Quantitative Aptitude,45
AP_1500,Simplify âˆš(50).,5âˆš2,10âˆš2,25âˆš2,5âˆš3,A,Aptitude,Quantitative Aptitude,40
AP_1501,What is 27^(1/3)?,6,3,27,9,B,Aptitude,Quantitative Aptitude,40
AP_1502,Simplify aâ»Â² Ã— aâµ.,aâ»Â¹â°,aâ·,1/aÂ³,aÂ³,D,Aptitude,Quantitative Aptitude,46
AP_1503,âˆš(12) + âˆš(27) equals:,5âˆš3,3âˆš3,4âˆš3,6âˆš3,A,Aptitude,Quantitative Aptitude,38
AP_1504,What is 16^(3/4)?,4,8,6,12,B,Aptitude,Quantitative Aptitude,34
AP_1505,"If 2Ë£ = 32, what is x?",5,4,3,6,A,Aptitude,Quantitative Aptitude,50
AP_1506,Simplify âˆš(75) âˆ’ âˆš(48).,âˆš3,3âˆš3,2âˆš3,âˆš6,A,Aptitude,Quantitative Aptitude,35
AP_1507,What does a^(m/n) equal?,aáµ Ã— aâ¿,(aáµ)â¿,â¿âˆš(aáµ),aáµ/aâ¿,C,Aptitude,Quantitative Aptitude,37
AP_1508,(âˆš5 + âˆš3)(âˆš5 âˆ’ âˆš3) equals:,âˆš15,2,4,8,B,Aptitude,Quantitative Aptitude,39
AP_1509,What is 3â»Â² equal to?,46031,âˆ’1/9,9,âˆ’9,A,Aptitude,Quantitative Aptitude,26
AP_1510,Simplify (4xÂ²y)Â½.,4xy,2xâˆšy,2xÂ²yÂ½,2xy,B,Aptitude,Quantitative Aptitude,39
AP_1511,"If 3Ë£ = 1/27, what is x?",âˆ’2,âˆ’3,3,2,B,Aptitude,Quantitative Aptitude,39
AP_1512,âˆš(2) Ã— âˆš(8) equals:,âˆš10,âˆš16,4,2âˆš2,C,Aptitude,Quantitative Aptitude,33
AP_1513,Simplify (xÂ³)Â² Ã· xÂ².,xâ¸,xâ¶,xâµ,xâ´,D,Aptitude,Quantitative Aptitude,41
AP_1514,What is 64^(1/6)?,4,2,6,8,B,Aptitude,Quantitative Aptitude,39
AP_1515,The value of (0.001)^(1/3) is:,0.0001,0.01,0.001,0.1,D,Aptitude,Quantitative Aptitude,26
AP_1516,Simplify (2aÂ³bÂ²)Â³.,8aâ¶bâµ,8aâ¹bâ¶,6aâ¹bâ¶,2aâ¹bâ¶,B,Aptitude,Quantitative Aptitude,41
AP_1517,âˆš(18) Ã— âˆš(2) equals:,9,6,8,âˆš36,B,Aptitude,Quantitative Aptitude,43
AP_1518,What is the index in the expression 5â·?,1,35,7,5,C,Aptitude,Quantitative Aptitude,32
AP_1519,Rationalize 2/(âˆš3+1).,âˆš3+1,1,âˆš3âˆ’1,âˆš3,C,Aptitude,Quantitative Aptitude,40
AP_1520,(2âµ Ã— 2â»Â³) equals:,8,4,2,16,A,Aptitude,Quantitative Aptitude,49
AP_1521,"If 4Ë£ = 64, then x equals:",3,2,6,4,A,Aptitude,Quantitative Aptitude,42
AP_1522,âˆš(aâ´bâ¶) simplifies to:,aâ´bÂ³,abÂ³,aÂ²bÂ²,aÂ²bÂ³,D,Aptitude,Quantitative Aptitude,44
AP_1523,What is the area of a rectangle with length 8 m and breadth 5 m?,40 mÂ²,20 mÂ²,26 mÂ²,13 mÂ²,A,Aptitude,Quantitative Aptitude,48
AP_1524,The perimeter of a square with side 7 cm is:,28 cm,49 cm,21 cm,14 cm,A,Aptitude,Quantitative Aptitude,38
AP_1525,Area of a circle with radius 7 cm (Ï€ = 22/7) is:,308 cmÂ²,44 cmÂ²,154 cmÂ²,22 cmÂ²,C,Aptitude,Quantitative Aptitude,34
AP_1526,Volume of a cube with side 4 cm is:,64 cmÂ³,12 cmÂ³,48 cmÂ³,16 cmÂ³,A,Aptitude,Quantitative Aptitude,49
AP_1527,What is the area of a triangle with base 10 cm and height 6 cm?,16 cmÂ²,20 cmÂ²,30 cmÂ²,60 cmÂ²,C,Aptitude,Quantitative Aptitude,49
AP_1528,Circumference of a circle with diameter 14 cm (Ï€ = 22/7) is:,22 cm,88 cm,66 cm,44 cm,D,Aptitude,Quantitative Aptitude,40
AP_1529,"The lateral surface area of a cylinder with r=7, h=10 (Ï€=22/7) is:",220 cmÂ²,880 cmÂ²,440 cmÂ²,110 cmÂ²,C,Aptitude,Quantitative Aptitude,50
AP_1530,Volume of a sphere with radius 3 cm (Ï€ = 22/7) is:,56Ï€ cmÂ³,113.14 cmÂ³,12Ï€ cmÂ³,36Ï€ cmÂ³,B,Aptitude,Quantitative Aptitude,28
AP_1531,The diagonal of a square with side 5 cm is:,25 cm,5âˆš2 cm,5âˆš3 cm,10 cm,B,Aptitude,Quantitative Aptitude,49
AP_1532,Area of a rhombus with diagonals 8 cm and 6 cm is:,48 cmÂ²,24 cmÂ²,14 cmÂ²,28 cmÂ²,B,Aptitude,Quantitative Aptitude,26
AP_1533,"What is the area of a trapezium with parallel sides 10, 6 and height 4?",32 cmÂ²,16 cmÂ²,64 cmÂ²,24 cmÂ²,A,Aptitude,Quantitative Aptitude,41
AP_1534,Total surface area of a cube with side 3 cm is:,54 cmÂ²,18 cmÂ²,27 cmÂ²,81 cmÂ²,A,Aptitude,Quantitative Aptitude,33
AP_1535,The volume of a cone with r=3 cm and h=7 cm (Ï€=22/7) is:,44 cmÂ³,22 cmÂ³,66 cmÂ³,198 cmÂ³,C,Aptitude,Quantitative Aptitude,48
AP_1536,Perimeter of a rectangle with l=12 m and b=8 m is:,20 m,48 m,96 m,40 m,D,Aptitude,Quantitative Aptitude,38
AP_1537,Area of an equilateral triangle with side 6 cm is:,12âˆš3 cmÂ²,18âˆš3 cmÂ²,9âˆš3 cmÂ²,36âˆš3 cmÂ²,C,Aptitude,Quantitative Aptitude,33
AP_1538,Volume of a cylinder with r=7 cm and h=5 cm (Ï€=22/7) is:,1540 cmÂ³,385 cmÂ³,770 cmÂ³,110 cmÂ³,C,Aptitude,Quantitative Aptitude,42
AP_1539,What is the slant height of a cone with r=3 and h=4?,8,5,6,7,B,Aptitude,Quantitative Aptitude,47
AP_1540,Curved surface area of a hemisphere with r=7 cm (Ï€=22/7) is:,462 cmÂ²,154 cmÂ²,616 cmÂ²,308 cmÂ²,B,Aptitude,Quantitative Aptitude,48
AP_1541,Area of a semicircle with radius 14 cm (Ï€=22/7) is:,44 cmÂ²,616 cmÂ²,154 cmÂ²,308 cmÂ²,D,Aptitude,Quantitative Aptitude,39
AP_1542,The area of a parallelogram with base 9 and height 5 is:,14 cmÂ²,90 cmÂ²,28 cmÂ²,45 cmÂ²,D,Aptitude,Quantitative Aptitude,46
AP_1543,"What is the volume of a cuboid with l=5, b=4, h=3?",60,47,94,20,A,Aptitude,Quantitative Aptitude,46
AP_1544,"The total surface area of a cylinder with r=3, h=7 (Ï€=22/7) is:",180 cmÂ²,188 cmÂ²,120 cmÂ²,60 cmÂ²,A,Aptitude,Quantitative Aptitude,32
AP_1545,A circular ring has outer radius 7 and inner radius 3. Area (Ï€=22/7)?,88 cmÂ²,128 cmÂ²,100 cmÂ²,44 cmÂ²,A,Aptitude,Quantitative Aptitude,40
AP_1546,The surface area of a sphere with r=7 cm (Ï€=22/7) is:,616 cmÂ²,154 cmÂ²,308 cmÂ²,44 cmÂ²,A,Aptitude,Quantitative Aptitude,41
AP_1547,A room 10mÃ—8m has area of floor equal to:,80 mÂ²,18 mÂ²,40 mÂ²,36 mÂ²,A,Aptitude,Quantitative Aptitude,44
AP_1548,The perimeter of a semicircle with r=7 (Ï€=22/7) is:,44 cm,50 cm,22 cm,36 cm,D,Aptitude,Quantitative Aptitude,31
AP_1549,"Volume of a rectangular prism with l=6, b=4, h=5 is:",120,148,15,60,A,Aptitude,Quantitative Aptitude,48
AP_1550,"What is the area of a sector with r=7, angle=90Â° (Ï€=22/7)?",77 cmÂ²,38.5 cmÂ²,154 cmÂ²,11 cmÂ²,B,Aptitude,Quantitative Aptitude,26
AP_1551,The number of bricks (25cmÃ—10cm) needed for a wall 5mÃ—2m is:,600,200,400,800,C,Aptitude,Quantitative Aptitude,37
AP_1552,Diagonal of a rectangle with sides 6 and 8 is:,10,14,7,12,A,Aptitude,Quantitative Aptitude,43
AP_1553,Volume of a hemisphere with r=3 cm (Ï€=22/7) is:,28.28 cmÂ³,56.57 cmÂ³,113.14 cmÂ³,18 cmÂ³,B,Aptitude,Quantitative Aptitude,41
AP_1554,Area of a right triangle with legs 5 and 12 is:,60 cmÂ²,65 cmÂ²,17 cmÂ²,30 cmÂ²,D,Aptitude,Quantitative Aptitude,37
AP_1555,"Curved surface area of a cone with r=6, l=10 (Ï€=22/7) is:",188.57 cmÂ²,60 cmÂ²,314 cmÂ²,154 cmÂ²,A,Aptitude,Quantitative Aptitude,45
AP_1556,"Perimeter of a triangle with sides 7, 8, 9 is:",25,22,23,24,D,Aptitude,Quantitative Aptitude,38
AP_1557,What is the area of a quadrant of a circle with r=14 (Ï€=22/7)?,22 cmÂ²,154 cmÂ²,308 cmÂ²,44 cmÂ²,B,Aptitude,Quantitative Aptitude,33
AP_1558,"Surface area of a cuboid with l=4, b=3, h=2 is:",52 cmÂ²,26 cmÂ²,24 cmÂ²,48 cmÂ²,A,Aptitude,Quantitative Aptitude,47
AP_1559,In how many ways can 5 people be arranged in a line?,720,120,60,25,B,Aptitude,Quantitative Aptitude,26
AP_1560,What is â¸Câ‚ƒ?,28,336,56,112,C,Aptitude,Quantitative Aptitude,46
AP_1561,How many ways can 3 books be chosen from 7?,42,35,210,21,B,Aptitude,Quantitative Aptitude,32
AP_1562,In how many ways can the letters of 'CAT' be arranged?,3,12,9,6,D,Aptitude,Quantitative Aptitude,40
AP_1563,What is 0!?,Undefined,FALSE,2,1,D,Aptitude,Quantitative Aptitude,47
AP_1564,âµPâ‚‚ equals:,10,5,40,20,D,Aptitude,Quantitative Aptitude,38
AP_1565,"How many 3-digit numbers can be formed using 1,2,3,4 without repetition?",12,36,24,64,C,Aptitude,Quantitative Aptitude,38
AP_1566,In how many ways can 4 people sit in a round table?,24,6,4,12,B,Aptitude,Quantitative Aptitude,34
AP_1567,â¶Câ‚† equals:,1,6,36,FALSE,A,Aptitude,Quantitative Aptitude,49
AP_1568,How many diagonals does a hexagon have?,12,15,9,6,C,Aptitude,Quantitative Aptitude,40
AP_1569,In how many ways can 2 boys and 3 girls be selected from 4 boys and 5 girls?,24,120,30,60,D,Aptitude,Quantitative Aptitude,29
AP_1570,How many words can be formed from 'MANGO' using all letters?,20,24,60,120,D,Aptitude,Quantitative Aptitude,38
AP_1571,The number of ways to arrange 4 different flowers in a garland is:,24,12,3,6,D,Aptitude,Quantitative Aptitude,37
AP_1572,In how many ways can a committee of 3 be chosen from 10?,30,360,120,720,C,Aptitude,Quantitative Aptitude,30
AP_1573,â·Câ‚‚ + â·Câ‚ƒ equals:,â·Câ‚…,â¸Câ‚ƒ,â¸Câ‚‚,â¶Câ‚‚,B,Aptitude,Quantitative Aptitude,32
AP_1574,How many ways can 'SUCCESS' be arranged?,420,1680,840,5040,A,Aptitude,Quantitative Aptitude,33
AP_1575,In how many ways can 3 red and 2 blue balls be arranged in a row?,20,10,60,30,B,Aptitude,Quantitative Aptitude,30
AP_1576,"If â¿Câ‚‚ = 15, what is n?",5,7,6,8,C,Aptitude,Quantitative Aptitude,34
AP_1577,How many 4-letter words can be formed from the alphabet if repetition is allowed?,26Ã—4,26â´,26!,26Ã—25Ã—24Ã—23,B,Aptitude,Quantitative Aptitude,39
AP_1578,In how many ways can 5 cards be chosen from a deck of 52?,649740,311875,2598960,1307504,C,Aptitude,Quantitative Aptitude,37
AP_1579,â¿Pâ‚™ equals:,n!,n,1,FALSE,A,Aptitude,Quantitative Aptitude,29
AP_1580,How many triangles can be formed from 8 non-collinear points?,16,28,24,56,D,Aptitude,Quantitative Aptitude,45
AP_1581,In how many ways can a 5-member team be chosen from 12 players?,792,60,3024,1320,A,Aptitude,Quantitative Aptitude,33
AP_1582,The number of ways to distribute 5 identical balls into 3 boxes is:,15,21,6,10,B,Aptitude,Quantitative Aptitude,42
AP_1583,"How many 3-digit even numbers can be formed from 1,2,3,4,5?",24,48,12,20,D,Aptitude,Quantitative Aptitude,33
AP_1584,"If â¿Pâ‚ƒ = 60, what is n?",6,5,3,4,B,Aptitude,Quantitative Aptitude,46
AP_1585,In how many ways can vowels of 'SCHOOL' always be together?,120,240,48,60,B,Aptitude,Quantitative Aptitude,26
AP_1586,âµCâ‚€ + âµCâ‚ + âµCâ‚‚ + âµCâ‚ƒ + âµCâ‚„ + âµCâ‚… equals:,64,16,32,128,C,Aptitude,Quantitative Aptitude,45
AP_1587,How many ways can 2 items be picked from 8 if order matters?,28,56,16,64,B,Aptitude,Quantitative Aptitude,27
AP_1588,In how many ways can 4 letters be posted into 3 letter boxes?,24,64,81,12,C,Aptitude,Quantitative Aptitude,29
AP_1589,How many ways can 'LEVEL' be arranged?,30,20,120,60,D,Aptitude,Quantitative Aptitude,49
AP_1590,â¸Câ‚„ equals:,28,70,56,35,B,Aptitude,Quantitative Aptitude,46
AP_1591,"If â¿Câ‚ƒ = 84, what is n?",7,8,6,9,D,Aptitude,Quantitative Aptitude,26
AP_1592,In how many ways can 6 persons form a queue?,360,720,120,36,B,Aptitude,Quantitative Aptitude,32
AP_1593,How many chords can be drawn from 12 points on a circle?,66,56,78,132,A,Aptitude,Quantitative Aptitude,26
AP_1594,The number of ways to select a president and VP from 8 candidates is:,28,64,14,56,D,Aptitude,Quantitative Aptitude,34
AP_1595,A coin is tossed twice. Probability of getting both heads is:,46026,04-03-2026 00:00,02-01-2026 00:00,1,A,Aptitude,Quantitative Aptitude,28
AP_1596,A die is rolled. Probability of getting an even number is:,46056,03-01-2026 00:00,06-01-2026 00:00,02-01-2026 00:00,D,Aptitude,Quantitative Aptitude,37
AP_1597,"From a deck of 52, probability of drawing a king is:",46026,01-04-1952 00:00,01-02-1952 00:00,13-01-2026 00:00,D,Aptitude,Quantitative Aptitude,44
AP_1598,Two dice are thrown. Probability of sum = 7 is:,46034,06-01-2026 00:00,01-07-2036 00:00,01-06-2036 00:00,B,Aptitude,Quantitative Aptitude,40
AP_1599,A bag has 3 red and 5 blue balls. Probability of picking red is:,46150,05-03-2026 00:00,03-01-2026 00:00,08-03-2026 00:00,D,Aptitude,Quantitative Aptitude,47
AP_1600,"If P(A) = 0.4 and P(B) = 0.3 and A, B are mutually exclusive, P(AâˆªB) is:",0.12,0.58,0.7,1,C,Aptitude,Quantitative Aptitude,41
AP_1601,Probability of getting a tail when a fair coin is tossed is:,0,0.25,0.5,1,C,Aptitude,Quantitative Aptitude,35
AP_1602,A card is drawn from 52. Probability it is a heart is:,46026,01-01-1952 00:00,26-01-2026 00:00,13-01-2026 00:00,A,Aptitude,Quantitative Aptitude,47
AP_1603,Probability of rolling a number greater than 4 on a die is:,46025,02-01-2026 00:00,06-01-2026 00:00,03-02-2026 00:00,A,Aptitude,Quantitative Aptitude,31
AP_1604,P(A') when P(A) = 0.65 is:,âˆ’0.35,1.65,0.35,0.65,C,Aptitude,Quantitative Aptitude,42
AP_1605,Three coins are tossed. Probability of at least one head is:,46024,08-01-2026 00:00,08-03-2026 00:00,08-07-2026 00:00,D,Aptitude,Quantitative Aptitude,46
AP_1606,"A bag has 4 red, 3 green, 2 blue. Probability of green is:",46025,09-04-2026 00:00,09-03-2026 00:00,04-03-2026 00:00,C,Aptitude,Quantitative Aptitude,47
AP_1607,Two cards are drawn from 52. Probability both are aces is:,1/221,01-04-1952 00:00,13-01-2026 00:00,01-06-1952 00:00,A,Aptitude,Quantitative Aptitude,49
