question_id,question,option_a,option_b,option_c,option_d,correct_answer,domain,topic,difficulty_level
DA_2253,Which time series technique is useful for identifying recurring patterns over fixed intervals?,Normalization,Lagging,Seasonal Analysis,Encoding,C,Data Analytics,Time Series Analysis,10
DA_2254,Which feature engineering technique converts text categories into numerical labels?,Scaling,Normalization,Label Encoding,Binning,C,Data Analytics,Feature Engineering,10
DA_2255,Which SQL clause is used to filter rows before grouping occurs?,HAVING,GROUP BY,WHERE,ORDER BY,C,Data Analytics,SQL,10
DA_2256,What does a confidence interval that is very wide usually indicate?,High precision,Low uncertainty,Greater uncertainty in estimation,Perfect sampling,C,Data Analytics,Statistical Analysis,10
DA_2257,What is the purpose of differencing in time series analysis?,Add seasonality,Remove trends and achieve stationarity,Increase variance,Create lag features,B,Data Analytics,Time Series Analysis,10
DA_2258,Which feature engineering technique is commonly used to handle high-cardinality categorical variables?,One-Hot Encoding,Target Encoding,Min-Max Scaling,Standardization,B,Data Analytics,Feature Engineering,10
DA_2259,Which SQL function returns the smallest value in a column?,COUNT(),MIN(),AVG(),SUM(),B,Data Analytics,SQL,10
DA_2260,In hypothesis testing what is the alternative hypothesis?,Default assumption,Claim being tested against the null hypothesis,Confidence interval estimate,Sample statistic,B,Data Analytics,Statistical Analysis,10
DA_2261,What does autocorrelation measure in a time series?,Relationship between categories,Relationship between observations across time lags,Feature importance,Variance reduction,B,Data Analytics,Time Series Analysis,10
DA_2262,Which feature engineering method creates buckets from continuous values?,One-Hot Encoding,Binning,Scaling,Hashing,B,Data Analytics,Feature Engineering,10
DA_2263,Which SQL statement is used to create a reusable virtual result set?,CREATE INDEX,CREATE VIEW,CREATE TABLE,CREATE TRIGGER,B,Data Analytics,SQL,10
DA_2264,What is the purpose of ANOVA?,Compare two proportions,Compare means across multiple groups,Measure correlation,Estimate variance only,B,Data Analytics,Statistical Analysis,10
DA_2265,What is a stationary time series?,A series with constant statistical properties over time,A series without data,A seasonal series,A normalized series,A,Data Analytics,Time Series Analysis,10
DA_2266,Which encoding technique creates a binary column for each category value?,Frequency Encoding,Ordinal Encoding,One-Hot Encoding,Target Encoding,C,Data Analytics,Feature Engineering,10
DA_2267,Which SQL operator is commonly used with wildcard searches?,BETWEEN,LIKE,IN,ANY,B,Data Analytics,SQL,10
DA_2268,What does statistical significance indicate?,Business importance,Observed result unlikely due to random chance alone,Large sample size only,High variance,B,Data Analytics,Statistical Analysis,10
DA_2269,What is a seasonal index used for?,Database indexing,Measuring recurring seasonal effects,Encoding categories,Data normalization,B,Data Analytics,Time Series Analysis,10
DA_2270,Which feature engineering process creates variables from dates such as month and weekday?,Feature Selection,Feature Creation,Feature Scaling,Feature Elimination,B,Data Analytics,Feature Engineering,10
DA_2271,Which SQL clause groups rows sharing common values?,HAVING,GROUP BY,ORDER BY,DISTINCT,B,Data Analytics,SQL,10
DA_2272,What is a sampling frame?,List of population elements from which a sample is drawn,Sample mean,Sampling method,Population variance,A,Data Analytics,Statistical Analysis,10
DA_2273,What is exponential smoothing primarily used for?,Database optimization,Time series forecasting,Feature encoding,Hypothesis testing,B,Data Analytics,Time Series Analysis,10
DA_2274,Which feature engineering technique reduces the influence of outliers through scaling?,Robust Scaling,One-Hot Encoding,Label Encoding,Feature Selection,A,Data Analytics,Feature Engineering,10
DA_2275,Which SQL function counts non-null values in a column?,AVG(),COUNT(column),SUM(),MAX(),B,Data Analytics,SQL,10
DA_2276,What is the purpose of a Z-test?,Compare proportions or means when population variance is known,Detect seasonality,Encode variables,Create confidence intervals only,A,Data Analytics,Statistical Analysis,10
DA_2277,What does a forecast horizon represent?,Time span into the future being predicted,Data collection period,Rolling window size,Training period,A,Data Analytics,Time Series Analysis,10
DA_2278,Which technique converts skewed data into a more normal distribution?,Log Transformation,One-Hot Encoding,Label Encoding,Binning,A,Data Analytics,Feature Engineering,10
DA_2279,Which SQL join returns all rows from the left table and matching rows from the right?,RIGHT JOIN,FULL OUTER JOIN,LEFT JOIN,CROSS JOIN,C,Data Analytics,SQL,10
DA_2280,What is a p-value?,Probability of observing results as extreme as the sample assuming the null hypothesis is true,Probability null hypothesis is true,Confidence interval width,Type II error rate,A,Data Analytics,Statistical Analysis,10
DA_2281,What does trend decomposition separate from a time series?,Only seasonality,Only residuals,Trend seasonal and residual components,Only lag effects,C,Data Analytics,Time Series Analysis,10
DA_2282,Which feature engineering method removes redundant predictors?,Feature Selection,Feature Creation,Feature Encoding,Feature Scaling,A,Data Analytics,Feature Engineering,10
DA_2283,Which SQL set operator retains duplicate rows when combining results?,UNION,UNION ALL,INTERSECT,EXCEPT,B,Data Analytics,SQL,10
DA_2284,What does a Type I error mean?,Failing to reject a false null hypothesis,Rejecting a true null hypothesis,Incorrect sampling,Data entry mistake,B,Data Analytics,Statistical Analysis,10
DA_2285,What is a rolling average useful for?,Removing duplicate rows,Smoothing fluctuations over time,Encoding variables,Calculating p-values,B,Data Analytics,Time Series Analysis,10
DA_2286,Which feature engineering approach can help improve model interpretability?,Feature Selection,Feature Expansion,One-Hot Encoding everything,Random Feature Creation,A,Data Analytics,Feature Engineering,10
DA_2287,Which SQL clause determines the order of displayed records?,WHERE,HAVING,ORDER BY,GROUP BY,C,Data Analytics,SQL,10
DA_2288,What is the main purpose of A/B testing?,Compare two versions to determine better performance,Normalize data,Reduce variance,Perform clustering,A,Data Analytics,Statistical Analysis,10
DA_2289,Which time series pattern repeats over known intervals?,Trend,Noise,Seasonality,Cycle,C,Data Analytics,Time Series Analysis,10
DA_2290,Which feature engineering method creates polynomial combinations of variables?,Polynomial Features,Standardization,Label Encoding,Binning,A,Data Analytics,Feature Engineering,10
DA_2291,Which SQL function returns the total of numeric values?,COUNT(),AVG(),SUM(),MIN(),C,Data Analytics,SQL,10
DA_2292,What is sampling bias?,Error due to calculations,Systematic error caused by non-representative sampling,Random variation,Measurement precision,B,Data Analytics,Statistical Analysis,10
DA_2293,What is a lag of 1 in time series data?,Future value,Previous period value,Average value,Missing value,B,Data Analytics,Time Series Analysis,10
DA_2294,Which feature engineering technique is commonly applied before distance-based algorithms?,Standardization,Label Encoding,Target Encoding,Feature Dropping,A,Data Analytics,Feature Engineering,10
DA_2295,Which SQL keyword checks for missing values?,IS NULL,NULLCHECK,EMPTY,NULLTEST,A,Data Analytics,SQL,10
DA_2296,What does statistical power increase with?,Smaller sample size,Larger sample size and stronger effect sizes,Higher p-values,More missing data,B,Data Analytics,Statistical Analysis,10
DA_2297,Which method helps identify long-term movement in time series data?,Trend Analysis,One-Hot Encoding,ANOVA,Sampling,A,Data Analytics,Time Series Analysis,10
DA_2298,What is the goal of feature engineering?,Improve predictive performance by creating useful representations of data,Reduce storage only,Increase duplicates,Remove all features,A,Data Analytics,Feature Engineering,10
DA_2299,Which SQL object temporarily stores intermediate query results within a session?,Temporary Table,View,Index,Constraint,A,Data Analytics,SQL,10
DA_2300,What is the primary purpose of a confidence interval?,Provide a likely range for a population parameter,Guarantee a parameter value,Measure sample size,Replace hypothesis testing,A,Data Analytics,Statistical Analysis,10
DA_2301,Which SQL window function assigns a unique sequential number to each row within a result set?,RANK(),DENSE_RANK(),ROW_NUMBER(),NTILE(),C,Data Analytics,SQL,10
DA_2302,What is the primary purpose of stratified sampling?,Increase sample size,Ensure representation from all subgroups,Reduce survey cost,Remove bias completely,B,Data Analytics,Statistical Analysis,10
DA_2303,What does resampling daily data into weekly averages accomplish?,Feature encoding,Aggregation to a different frequency,Data normalization,Data cleaning,B,Data Analytics,Time Series Analysis,10
DA_2304,Which feature engineering technique creates a new feature by combining two existing variables?,Feature Selection,Feature Scaling,Feature Creation,Feature Elimination,C,Data Analytics,Feature Engineering,10
DA_2305,Which SQL clause is executed before GROUP BY in query processing?,HAVING,ORDER BY,WHERE,SELECT,C,Data Analytics,SQL,10
DA_2306,What is the purpose of the Central Limit Theorem?,Describe skewness,Explain sampling distributions of sample means,Predict future values,Measure variance,B,Data Analytics,Statistical Analysis,10
DA_2307,Which time series component captures irregular random variation?,Trend,Seasonality,Residual,Level,C,Data Analytics,Time Series Analysis,10
DA_2308,Which encoding method is most suitable for nominal variables with few categories?,Ordinal Encoding,One-Hot Encoding,Target Encoding,Frequency Encoding,B,Data Analytics,Feature Engineering,10
DA_2309,Which SQL function returns the number of non-null records?,COUNT(column),SUM(),AVG(),MAX(),A,Data Analytics,SQL,10
DA_2310,What does a confidence level of 95% imply?,95% data accuracy,95% probability the procedure captures the true parameter over repeated samples,95% of observations are correct,95% variance explained,B,Data Analytics,Statistical Analysis,10
DA_2311,What is the purpose of a rolling median?,Encode categories,Smooth data while reducing outlier impact,Normalize data,Create lag features,B,Data Analytics,Time Series Analysis,10
DA_2312,Which feature engineering technique transforms categories into ordered numeric values?,One-Hot Encoding,Ordinal Encoding,Frequency Encoding,Hash Encoding,B,Data Analytics,Feature Engineering,10
DA_2313,Which SQL operator tests whether a value falls within a range?,LIKE,IN,BETWEEN,EXISTS,C,Data Analytics,SQL,10
DA_2314,What is the purpose of a t-distribution?,Model categorical data,Estimate probabilities with small samples when population variance is unknown,Encode variables,Perform clustering,B,Data Analytics,Statistical Analysis,10
DA_2315,Which time series technique helps identify delayed effects between variables?,One-Hot Encoding,Cross-Correlation,Normalization,ANOVA,B,Data Analytics,Time Series Analysis,10
DA_2316,What is the benefit of feature scaling?,Improves comparability between numerical features,Removes duplicates,Creates categories,Adds observations,A,Data Analytics,Feature Engineering,10
DA_2317,Which SQL statement creates a temporary table?,CREATE VIEW,CREATE INDEX,CREATE TEMP TABLE,CREATE FUNCTION,C,Data Analytics,SQL,10
DA_2318,Which statistical test evaluates independence between categorical variables?,T-Test,ANOVA,Chi-Square Test,Z-Test,C,Data Analytics,Statistical Analysis,10
DA_2319,What does a seasonal lag represent?,Previous observation in the same seasonal cycle,Current trend,Random error,Feature importance,A,Data Analytics,Time Series Analysis,10
DA_2320,Which feature engineering technique can reduce dimensionality while retaining information?,Feature Extraction,Feature Scaling,Feature Encoding,Feature Duplication,A,Data Analytics,Feature Engineering,10
DA_2321,Which SQL keyword is used to sort records in descending order?,ASC,DESC,DOWN,REVERSE,B,Data Analytics,SQL,10
DA_2322,What is the null hypothesis generally assumed to represent?,Expected effect,No effect or no difference,Maximum difference,Strong relationship,B,Data Analytics,Statistical Analysis,10
DA_2323,What is the purpose of trend smoothing?,Highlight long-term direction,Increase volatility,Create categories,Reduce sample size,A,Data Analytics,Time Series Analysis,10
DA_2324,Which feature engineering method replaces categories with their frequency counts?,Frequency Encoding,One-Hot Encoding,Ordinal Encoding,Binning,A,Data Analytics,Feature Engineering,10
DA_2325,Which SQL join returns rows from the first table that have matching rows in the second table only?,LEFT JOIN,FULL JOIN,INNER JOIN,CROSS JOIN,C,Data Analytics,SQL,10
DA_2326,What is a p-value used for in hypothesis testing?,Measure variance,Evaluate evidence against the null hypothesis,Calculate means,Determine sample size,B,Data Analytics,Statistical Analysis,10
DA_2327,What is the effect of increasing the rolling window size?,Less smoothing,More smoothing,Higher variance,More seasonality,B,Data Analytics,Time Series Analysis,10
DA_2328,Which feature engineering approach is useful for tree-based models but not always needed for linear models?,Feature Scaling,One-Hot Encoding,Target Encoding,Random Sampling,C,Data Analytics,Feature Engineering,10
DA_2329,Which SQL function can replace NULL values with a specified value?,COUNT(),COALESCE(),AVG(),CAST(),B,Data Analytics,SQL,10
DA_2330,What does ANOVA test?,Differences among multiple group means,Correlation strength,Forecast accuracy,Data quality,A,Data Analytics,Statistical Analysis,10
DA_2331,What is the purpose of decomposition in time series analysis?,Separate components such as trend and seasonality,Create features,Normalize data,Remove duplicates,A,Data Analytics,Time Series Analysis,10
DA_2332,Which feature engineering process removes highly correlated predictors?,Feature Selection,Feature Scaling,Feature Creation,Feature Encoding,A,Data Analytics,Feature Engineering,10
DA_2333,Which SQL command combines rows from two result sets including duplicates?,UNION,UNION ALL,INTERSECT,EXCEPT,B,Data Analytics,SQL,10
DA_2334,What is the purpose of random sampling?,Ensure every member has a known chance of selection,Guarantee perfect representation,Reduce variance to zero,Eliminate bias,A,Data Analytics,Statistical Analysis,10
DA_2335,Which metric measures the strength of relationship between time-lagged observations?,Autocorrelation,Variance,Mean Absolute Error,Entropy,A,Data Analytics,Time Series Analysis,10
DA_2336,Which transformation is often applied before using gradient-based algorithms?,Feature Scaling,Feature Duplication,Feature Removal,Feature Hashing,A,Data Analytics,Feature Engineering,10
DA_2337,Which SQL clause is used to rename a column in query output?,RENAME,ALIAS,AS,LABEL,C,Data Analytics,SQL,10
DA_2338,What is the purpose of a confidence interval width?,Indicates precision of the estimate,Measures skewness,Determines p-value,Calculates variance,A,Data Analytics,Statistical Analysis,10
DA_2339,What is a common indicator of seasonality in a time series plot?,Repeating peaks and troughs at regular intervals,Constant values,Random noise,Missing data,A,Data Analytics,Time Series Analysis,10
DA_2340,Which encoding technique can handle unseen categories more gracefully than one-hot encoding in some cases?,Target Encoding,Min-Max Scaling,Standardization,Binning,A,Data Analytics,Feature Engineering,10
DA_2341,Which SQL clause specifies grouping criteria?,GROUP BY,HAVING,ORDER BY,WHERE,A,Data Analytics,SQL,10
DA_2342,What is the purpose of a two-tailed hypothesis test?,Test for differences in both directions,Test positive differences only,Test variance only,Test proportions only,A,Data Analytics,Statistical Analysis,10
DA_2343,What does a forecast error represent?,Difference between actual and predicted value,Variance of data,Correlation coefficient,Confidence level,A,Data Analytics,Time Series Analysis,10
DA_2344,Which feature engineering technique transforms skewed distributions into more symmetric ones?,Log Transformation,One-Hot Encoding,Feature Elimination,Random Sampling,A,Data Analytics,Feature Engineering,10
DA_2345,Which SQL clause filters grouped data after aggregation?,HAVING,WHERE,ORDER BY,DISTINCT,A,Data Analytics,SQL,10
DA_2346,What is the main objective of A/B/n testing?,Compare more than two variations simultaneously,Normalize data,Reduce variance,Create confidence intervals,A,Data Analytics,Statistical Analysis,10
DA_2347,What is the purpose of seasonal adjustment?,Remove seasonal effects for clearer trend analysis,Add seasonality,Create lag variables,Normalize values,A,Data Analytics,Time Series Analysis,10
DA_2348,Which feature engineering approach is commonly used to reduce model complexity?,Feature Selection,Feature Expansion,Feature Duplication,Feature Augmentation,A,Data Analytics,Feature Engineering,10
DA_2349,Which SQL window function assigns rankings with gaps after ties?,ROW_NUMBER(),DENSE_RANK(),RANK(),NTILE(),C,Data Analytics,SQL,10
DA_2350,What is the purpose of effect size in statistical analysis?,Measure practical significance of a result,Calculate p-values,Estimate variance,Create confidence intervals,A,Data Analytics,Statistical Analysis,10
DA_2351,Which SQL function assigns consecutive ranks without gaps when ties occur?,ROW_NUMBER(),RANK(),DENSE_RANK(),NTILE(),C,Data Analytics,SQL,10
DA_2352,What is the primary purpose of a confidence interval in analytics?,Measure variance,Estimate a plausible range for a population parameter,Calculate sample size,Determine correlation,B,Data Analytics,Statistical Analysis,10
DA_2353,Which time series technique is commonly used to smooth random fluctuations?,Normalization,Moving Average,Encoding,Clustering,B,Data Analytics,Time Series Analysis,10
DA_2354,Which feature engineering method creates a binary indicator for a category value?,Label Encoding,Ordinal Encoding,One-Hot Encoding,Scaling,C,Data Analytics,Feature Engineering,10
DA_2355,Which SQL keyword is used to remove duplicate rows from query results?,UNIQUE,DISTINCT,FILTER,EXCEPT,B,Data Analytics,SQL,10
DA_2356,What does a p-value less than 0.01 generally indicate?,Weak evidence against the null hypothesis,Strong evidence against the null hypothesis,No evidence against the null hypothesis,Invalid test result,B,Data Analytics,Statistical Analysis,10
DA_2357,What is the purpose of a lag variable in forecasting?,Store future values,Capture historical observations as predictors,Normalize data,Encode categories,B,Data Analytics,Time Series Analysis,10
DA_2358,Which feature engineering process can help reduce overfitting?,Feature Selection,Feature Duplication,Feature Expansion,Feature Inflation,A,Data Analytics,Feature Engineering,10
DA_2359,Which SQL clause is used to sort records in descending order?,ASC,DESC,SORT DOWN,REVERSE,B,Data Analytics,SQL,10
DA_2360,What is the purpose of statistical power?,Measure probability of detecting a true effect,Calculate confidence intervals,Determine sample variance,Estimate correlation,A,Data Analytics,Statistical Analysis,10
DA_2361,What does autocorrelation measure in time series data?,Relationship between observations at different lags,Variance of observations,Forecast accuracy,Distribution shape,A,Data Analytics,Time Series Analysis,10
DA_2362,Which encoding technique is best suited for ordered categorical data?,One-Hot Encoding,Ordinal Encoding,Target Encoding,Frequency Encoding,B,Data Analytics,Feature Engineering,10
DA_2363,Which SQL statement creates a virtual table from a query?,CREATE VIEW,CREATE INDEX,CREATE TABLE,CREATE PROCEDURE,A,Data Analytics,SQL,10
DA_2364,Which statistical test is commonly used to compare proportions between categories?,ANOVA,T-Test,Chi-Square Test,Z-Test,C,Data Analytics,Statistical Analysis,10
DA_2365,What is a forecast horizon?,The future period being predicted,The historical training period,A confidence interval range,A seasonal cycle length,A,Data Analytics,Time Series Analysis,10
DA_2366,Which feature engineering technique transforms skewed variables using logarithms?,One-Hot Encoding,Log Transformation,Feature Selection,Standardization,B,Data Analytics,Feature Engineering,10
DA_2367,Which SQL join returns matching rows from both tables only?,LEFT JOIN,FULL OUTER JOIN,INNER JOIN,RIGHT JOIN,C,Data Analytics,SQL,10
DA_2368,What is a Type I error?,Failing to reject a false null hypothesis,Rejecting a true null hypothesis,Sampling bias,Measurement error,B,Data Analytics,Statistical Analysis,10
DA_2369,What is seasonality in a time series?,Random fluctuations,Repeating patterns at fixed intervals,Long-term trend,Missing observations,B,Data Analytics,Time Series Analysis,10
DA_2370,Which feature engineering method converts categories into frequency counts?,Frequency Encoding,One-Hot Encoding,Ordinal Encoding,Scaling,A,Data Analytics,Feature Engineering,10
DA_2371,Which SQL operator checks whether a value exists in a list?,LIKE,BETWEEN,IN,EXISTS,C,Data Analytics,SQL,10
DA_2372,What does a confidence level of 99% indicate?,Higher certainty in interval estimation than 95%,Lower certainty than 95%,Greater variance,Smaller sample size,A,Data Analytics,Statistical Analysis,10
DA_2373,Which time series component represents long-term growth or decline?,Noise,Trend,Seasonality,Cycle,B,Data Analytics,Time Series Analysis,10
DA_2374,Which feature engineering step is often applied before distance-based algorithms?,Feature Scaling,Feature Encoding,Feature Elimination,Feature Sampling,A,Data Analytics,Feature Engineering,10
DA_2375,Which SQL clause groups rows based on shared values?,HAVING,GROUP BY,ORDER BY,DISTINCT,B,Data Analytics,SQL,10
DA_2376,What is the purpose of a Z-test?,Compare means when population variance is known,Measure seasonality,Perform clustering,Calculate correlation,A,Data Analytics,Statistical Analysis,10
DA_2377,What is differencing used for in time series analysis?,Increase trend strength,Achieve stationarity by removing trends,Create categories,Reduce sample size,B,Data Analytics,Time Series Analysis,10
DA_2378,Which feature engineering method creates additional variables from existing features?,Feature Creation,Feature Selection,Feature Scaling,Feature Removal,A,Data Analytics,Feature Engineering,10
DA_2379,Which SQL function returns the total sum of a numeric column?,AVG(),COUNT(),SUM(),MAX(),C,Data Analytics,SQL,10
DA_2380,What is the primary goal of hypothesis testing?,Estimate future values,Assess evidence against a null hypothesis,Normalize data,Create samples,B,Data Analytics,Statistical Analysis,10
DA_2381,Which metric measures forecast accuracy using absolute errors?,Mean Absolute Error,Variance,Correlation,Covariance,A,Data Analytics,Time Series Analysis,10
DA_2382,Which feature engineering technique removes irrelevant predictors?,Feature Selection,Feature Encoding,Feature Scaling,Feature Creation,A,Data Analytics,Feature Engineering,10
DA_2383,Which SQL set operator removes duplicate rows when combining results?,UNION ALL,UNION,INTERSECT,EXCEPT,B,Data Analytics,SQL,10
DA_2384,What does ANOVA primarily test?,Difference among multiple group means,Correlation strength,Forecast error,Sample variance,A,Data Analytics,Statistical Analysis,10
DA_2385,What is a rolling window calculation?,Calculation on a moving subset of observations,Calculation on all observations,Normalization process,Encoding technique,A,Data Analytics,Time Series Analysis,10
DA_2386,Which encoding technique may create many additional columns for high-cardinality variables?,Label Encoding,Frequency Encoding,One-Hot Encoding,Ordinal Encoding,C,Data Analytics,Feature Engineering,10
DA_2387,Which SQL function replaces NULL values with a specified alternative?,COUNT(),COALESCE(),AVG(),CAST(),B,Data Analytics,SQL,10
DA_2388,What is sampling bias?,Random variation in data,Systematic error from non-representative sampling,Measurement precision,Variance inflation,B,Data Analytics,Statistical Analysis,10
DA_2389,What is a seasonal lag?,Previous value from the same seasonal period,Current value,Future value,Rolling average,A,Data Analytics,Time Series Analysis,10
DA_2390,Which feature engineering process can improve model interpretability?,Feature Selection,Feature Expansion,Feature Duplication,Feature Augmentation,A,Data Analytics,Feature Engineering,10
DA_2391,Which SQL clause filters aggregated results?,WHERE,HAVING,ORDER BY,GROUP BY,B,Data Analytics,SQL,10
DA_2392,What is the purpose of effect size?,Measure practical significance of results,Calculate p-values,Estimate variance,Determine sample size,A,Data Analytics,Statistical Analysis,10
DA_2394,Which feature engineering method creates polynomial combinations of variables?,Feature Scaling,Polynomial Features,Feature Encoding,Feature Elimination,B,Data Analytics,Feature Engineering,10
DA_2395,Which SQL window function is commonly used for cumulative totals?,ROW_NUMBER(),RANK(),SUM() OVER(),NTILE(),C,Data Analytics,SQL,10
DA_2396,What is the purpose of A/B/n testing?,Compare multiple variations simultaneously,Normalize data,Reduce variance,Create confidence intervals,A,Data Analytics,Statistical Analysis,10
DA_2397,What is trend smoothing used for?,Highlight underlying direction by reducing noise,Increase seasonality,Create lag variables,Encode data,A,Data Analytics,Time Series Analysis,10
DA_2398,Which feature engineering technique is useful for reducing dimensionality?,Feature Extraction,Feature Duplication,Feature Scaling,Feature Encoding,A,Data Analytics,Feature Engineering,10
DA_2399,Which SQL keyword is used to assign an alias to a column?,RENAME,AS,LABEL,NICKNAME,B,Data Analytics,SQL,10
DA_2400,What is the main purpose of a confidence interval width?,Indicate the precision of an estimate,Measure skewness,Calculate p-values,Determine sample size,A,Data Analytics,Statistical Analysis,10
DA_2401,Which SQL query optimizer component is responsible for choosing the most efficient join order?,Parser,Cost-based optimizer,Buffer manager,Lock manager,B,Data Analytics,SQL Performance Optimization,10
DA_2402,A query on a 50-million-row table performs a full table scan despite an index on the WHERE clause column. What is the most likely cause?,The index is clustered,The optimizer estimates a full scan is cheaper due to low selectivity,The table has no primary key,The query uses GROUP BY,B,Data Analytics,SQL Performance Optimization,10
DA_2403,What is predicate pushdown in query optimization?,Moving ORDER BY to the innermost query,Applying filters as early as possible in the execution plan to reduce row count,Pushing aggregations to the outermost query,Delaying JOIN evaluation until all data is loaded,B,Data Analytics,SQL Performance Optimization,10
DA_2404,Which type of join is typically most efficient when one table is significantly smaller than the other?,Merge join,Hash join,Nested loop join with the smaller table as the outer loop,Cross join,C,Data Analytics,SQL Performance Optimization,10
DA_2405,What does cardinality estimation refer to in SQL optimization?,The number of columns in a table,The optimizer prediction of how many rows satisfy a predicate,The physical size of an index,The number of indexes on a table,B,Data Analytics,SQL Performance Optimization,10
DA_2406,A developer rewrites a correlated subquery as a JOIN. What is the primary performance benefit?,JOINs always use clustered indexes,The correlated subquery executes once per outer row while a JOIN can use set-based operations,JOINs are always faster than subqueries,JOINs never produce duplicate rows,B,Data Analytics,SQL Performance Optimization,10
DA_2407,Which scenario would cause the query optimizer to not use an available index?,The column has high cardinality,A function is applied to the indexed column in the WHERE clause,The index is non-clustered,The query uses BETWEEN,B,Data Analytics,SQL Performance Optimization,10
DA_2408,What is a sargable predicate?,A predicate using aggregate functions,A predicate structured so the optimizer can use an index seek,A predicate requiring a full table scan,A predicate using correlated subqueries,B,Data Analytics,SQL Performance Optimization,10
DA_2409,When does the optimizer prefer a Hash Join over a Nested Loop Join?,When both tables have fewer than 1000 rows,When joining large unsorted datasets without supporting indexes,When joining on primary key to foreign key,When the outer table is a temp table,B,Data Analytics,SQL Performance Optimization,10
DA_2410,What is the effect of using SELECT * on query performance in production systems?,No effect on performance,Prevents index covering and increases I/O,Automatically triggers index creation,Forces parallel execution,B,Data Analytics,SQL Performance Optimization,10
DA_2411,Which technique reduces repeated evaluation of the same subquery expression in a query?,Predicate pushdown,Common Table Expressions or derived tables,Index fragmentation,Query hints,B,Data Analytics,SQL Performance Optimization,10
DA_2412,What does parameter sniffing refer to in SQL Server?,Generating index names dynamically,Compiling a query plan based on first-execution parameter values,Encrypting stored procedure parameters,Caching query results in memory,B,Data Analytics,SQL Performance Optimization,10
DA_2413,A query with LIKE '%keyword%' on an indexed column results in a full scan. Why?,LIKE always ignores indexes,The leading wildcard prevents an index range scan,LIKE is unsupported on clustered indexes,The optimizer never uses string indexes,B,Data Analytics,SQL Performance Optimization,10
DA_2414,What is the main purpose of query hints?,Add comments to queries,Override optimizer decisions and force execution strategies,Log query execution times,Enable parallel execution,B,Data Analytics,SQL Performance Optimization,10
DA_2415,Which statement best describes a covering index?,Contains every column in the table,Contains all columns needed by a query eliminating table lookups,Indexes only primary keys,Uses filtered predicates,B,Data Analytics,SQL Performance Optimization,10
DA_2416,Why can adding too many indexes reduce performance?,Indexes prevent parallel execution,DML operations must maintain all indexes increasing write overhead,Indexes increase table scan speed,Indexes disable statistics,B,Data Analytics,SQL Performance Optimization,10
DA_2417,What is a key lookup operation in an execution plan?,Searching for a primary key value,Retrieving non-indexed columns after a non-clustered index seek,Looking up foreign keys,Scanning an entire index,B,Data Analytics,SQL Performance Optimization,10
DA_2418,When is a Merge Join most efficient?,When tables are unsorted,When both inputs are pre-sorted on the join key,When one table is very small,When joining multiple conditions,B,Data Analytics,SQL Performance Optimization,10
DA_2419,A stored procedure is fast initially but slow for later executions with different parameters. What is the likely reason?,Index fragmentation,Plan cache issues from parameter sniffing,Outdated statistics,Cursors,B,Data Analytics,SQL Performance Optimization,10
DA_2420,What is the impact of implicit data type conversion in a WHERE clause?,Improves query speed,Can prevent index usage because conversion occurs row by row,Triggers statistics rebuild,Causes deadlocks,B,Data Analytics,SQL Performance Optimization,10
DA_2421,Which SQL construct allows reuse of a result set within a single query?,Subquery,Derived table,CTE,Cursor,C,Data Analytics,SQL Performance Optimization,10
DA_2422,What is statistics staleness?,Statistics that are too precise,Outdated row distribution data causing poor execution plans,Compressed statistics,Statistics spanning multiple tables,B,Data Analytics,SQL Performance Optimization,10
DA_2423,Which join type produces a Cartesian product?,FULL OUTER JOIN,CROSS JOIN,LEFT JOIN,NATURAL JOIN,B,Data Analytics,SQL Performance Optimization,10
DA_2424,What does the NOLOCK hint do?,Forces a table scan,Reads uncommitted data without shared locks,Prevents parallel execution,Acquires exclusive locks,B,Data Analytics,SQL Performance Optimization,10
DA_2425,Why is query plan reuse important?,Copies plans between databases,Reduces optimization overhead by reusing compiled plans,Duplicates query text,Shares plans between users,B,Data Analytics,SQL Performance Optimization,10
DA_2426,What does a Table Scan operator indicate?,The table has no rows,Every row is being read because no suitable index is used,The table is compressed,A clustered index is being used,B,Data Analytics,SQL Performance Optimization,10
DA_2427,What does an Index Seek operator indicate?,The entire index is scanned,The optimizer navigates directly to qualifying rows using index structure,The index is rebuilt,A hash index is used,B,Data Analytics,SQL Performance Optimization,10
DA_2428,What does a large difference between estimated and actual row counts suggest?,Syntax errors,Inaccurate statistics or cardinality estimates,Index fragmentation,Parallelism,B,Data Analytics,SQL Performance Optimization,10
DA_2429,What does a Sort operator often indicate?,Optimal index usage,A potentially expensive memory operation,Parallel processing,Covering index usage,B,Data Analytics,SQL Performance Optimization,10
DA_2430,What does the cost percentage beside an execution plan operator represent?,CPU milliseconds,Estimated relative cost of the operation,Rows processed,Memory size,B,Data Analytics,SQL Performance Optimization,10
DA_2431,Which execution plan operator typically indicates rows are being combined from multiple threads?,Hash Match,Parallelism Gather Streams,Index Seek,Compute Scalar,B,Data Analytics,SQL Performance Optimization,10
DA_2432,What is the primary benefit of table partitioning for very large fact tables?,Reduces column count,Improves manageability and enables partition elimination,Removes the need for indexes,Automatically compresses data,B,Data Analytics,SQL Performance Optimization,10
